step,balance,equity,position,reward
1159,5007.3964028531,5007.3964028531,0,-10.43
1160,5007.3964028531,5007.3964028531,0,-10.44
1161,5007.3964028531,5007.3964028531,0,-10.45
1162,5007.3964028531,5007.3964028531,0,-10.46
1163,5007.3964028531,5007.3964028531,0,-10.47
1164,5007.3964028531,5007.3964028531,0,-10.48
1165,5007.3964028531,5007.3964028531,0,-10.49
1166,5007.3964028531,5007.3964028531,0,-10.5
1167,5007.3964028531,5007.3964028531,0,-10.51
1168,5007.3964028531,5007.3964028531,0,-10.52
1169,5007.3964028531,5007.3964028531,0,-10.53
1170,5007.3964028531,5007.3964028531,0,-10.54
1171,5007.3964028531,5007.3964028531,0,-10.55
1172,5007.3964028531,5007.3964028531,0,-10.56
1173,5007.3964028531,5007.3964028531,0,-10.57
1174,5007.3964028531,5007.3964028531,0,-10.58
1175,5007.3964028531,5007.3964028531,0,-10.59
1176,5007.3964028531,5007.3964028531,0,-10.6
1177,5007.3964028531,5007.3964028531,0,-10.61
1178,5007.3964028531,5007.3964028531,0,-10.62
1179,5007.3964028531,5007.3964028531,0,-10.63
1180,5007.3964028531,5007.3964028531,0,-10.64
1181,5007.3964028531,5007.3964028531,0,-10.65
1182,5007.3964028531,5007.3964028531,0,-10.66
1183,5007.3964028531,5007.3964028531,0,-10.67
1184,5007.3964028531,5007.3964028531,0,-10.68
1185,5007.3964028531,5007.3964028531,0,-10.69
1186,5007.3964028531,5007.3964028531,0,-10.7
1187,5007.3964028531,5007.3964028531,0,-10.71
1188,5007.3964028531,5007.3964028531,0,-10.72
1189,5007.3964028531,5007.3964028531,0,-10.73
1190,5007.3964028531,5007.3964028531,0,-10.74
1191,5007.3964028531,5007.3964028531,0,-10.75
1192,5007.3964028531,5007.3964028531,0,-10.76
1193,5007.3964028531,5007.3964028531,0,-10.77
1194,5007.3964028531,5007.3964028531,0,-10.78
1195,5007.3964028531,5007.3964028531,0,-10.79
1196,5007.3964028531,5007.3964028531,0,-10.8
1197,5007.3964028531,5007.3964028531,0,-10.81
1198,5007.3964028531,5007.3964028531,0,-10.82
1199,5007.3964028531,5007.3964028531,0,-10.83
1200,5007.3964028531,5007.3964028531,0,-10.84
1201,5007.3964028531,5007.3964028531,0,-10.85
1202,5007.3964028531,5007.3964028531,0,-10.86
1203,5007.3964028531,5007.3964028531,0,-10.87
1204,5007.3964028531,5007.3964028531,0,-10.88
1205,5007.3964028531,5007.3964028531,0,-10.89
1206,5007.3964028531,5007.3964028531,0,-10.9
1207,5007.3964028531,5007.3964028531,0,-10.91
1208,5007.3964028531,5007.3964028531,0,-10.92
1209,5007.3964028531,5007.3964028531,0,-10.93
1210,5007.3964028531,5007.3964028531,0,-10.94
1211,5007.3964028531,5007.3964028531,0,-10.95
1212,5007.3964028531,5007.3964028531,0,-10.96
1213,5007.3964028531,5007.3964028531,0,-10.97
1214,5007.3964028531,5007.3964028531,0,-10.98
1215,5007.3964028531,5007.3964028531,0,-10.99
1216,5007.3964028531,5007.3964028531,0,-11.0
1217,5007.3964028531,5007.3964028531,0,-11.01
1218,5007.3964028531,5007.3964028531,0,-11.02
1219,5007.3964028531,5007.3964028531,0,-11.03
1220,5007.3964028531,5007.3964028531,0,-11.04
1221,5007.3964028531,5007.3964028531,0,-11.05
1222,5007.3964028531,5007.3964028531,0,-11.06
1223,5007.3964028531,5007.3964028531,0,-11.07
1224,5007.3964028531,5007.3964028531,0,-11.08
1225,5007.3964028531,5007.3964028531,0,-11.09
1226,5007.3964028531,5007.3964028531,0,-11.1
1227,5007.3964028531,5007.3964028531,0,-11.11
1228,5007.3964028531,5007.3964028531,0,-11.12
1229,5007.3964028531,5007.3964028531,0,-11.13
1230,5007.3964028531,5007.3964028531,0,-11.14
1231,5007.3964028531,5007.3964028531,0,-11.15
1232,5007.3964028531,5007.3964028531,0,-11.16
1233,5007.3964028531,5007.3964028531,0,-11.17
1234,5007.3964028531,5007.3964028531,0,-11.18
1235,5007.3964028531,5007.3964028531,0,-11.19
1236,5007.3964028531,5007.3964028531,0,-11.2
1237,5007.3964028531,5007.3964028531,0,-11.21
1238,5007.3964028531,5007.3964028531,0,-11.22
1239,5007.3964028531,5007.3964028531,0,-11.23
1240,5007.3964028531,5007.3964028531,0,-11.24
1241,5007.3964028531,5007.3964028531,0,-11.25
1242,5007.3964028531,5007.3964028531,0,-11.26
1243,5007.3964028531,5007.3964028531,0,-11.27
1244,5007.3964028531,5007.3964028531,0,-11.28
1245,5007.3964028531,5007.3964028531,0,-11.29
1246,5007.3964028531,5007.3964028531,0,-11.3
1247,5007.3964028531,5007.3964028531,0,-11.31
1248,5007.3964028531,5007.3964028531,0,-11.32
1249,5007.3964028531,5007.3964028531,0,-11.33
1250,5007.3964028531,5007.3964028531,0,-11.34
1251,5007.3964028531,5007.3964028531,0,-11.35
1252,5007.3964028531,5007.3964028531,0,-11.36
1253,5007.3964028531,5007.3964028531,0,-11.37
1254,5007.3964028531,5007.3964028531,0,-11.38
1255,5007.3964028531,5007.3964028531,0,-11.39
1256,5007.3964028531,5007.3964028531,0,-11.4
1257,5007.3964028531,5007.3964028531,0,-11.41
1258,5007.3964028531,5007.3964028531,0,-11.42
1259,5007.3964028531,5007.3964028531,0,-11.43
1260,5007.3964028531,5007.3964028531,0,-11.44
1261,5007.3964028531,5007.3964028531,0,-11.45
1262,5007.3964028531,5007.3964028531,0,-11.46
1263,5007.3964028531,5007.3964028531,0,-11.47
1264,5007.3964028531,5007.3964028531,0,-11.48
1265,5007.3964028531,5007.3964028531,0,-11.49
1266,5007.3964028531,5007.3964028531,0,-11.5
1267,5007.3964028531,5007.3964028531,0,-11.51
1268,5007.3964028531,5007.3964028531,0,-11.52
1269,5007.3964028531,5007.3964028531,0,-11.53
1270,5007.3964028531,5007.3964028531,0,-11.54
1271,5007.3964028531,5007.3964028531,0,-11.55
1272,5007.3964028531,5007.3964028531,0,-11.56
1273,5007.3964028531,5007.3964028531,0,-11.57
1274,5007.3964028531,5007.3964028531,0,-11.58
1275,5007.3964028531,5007.3964028531,0,-11.59
1276,5007.3964028531,5007.3964028531,0,-11.6
1277,5007.3964028531,5007.3964028531,0,-11.61
1278,5007.3964028531,5007.3964028531,0,-11.62
1279,5007.3964028531,5007.3964028531,0,-11.63
1280,5007.3964028531,5007.3964028531,0,-11.64
1281,5007.3964028531,5007.3964028531,0,-11.65
1282,5007.3964028531,5007.3964028531,0,-11.66
1283,5007.3964028531,5007.3964028531,0,-11.67
1284,5007.3964028531,5007.3964028531,0,-11.68
1285,5007.3964028531,5007.3964028531,0,-11.69
1286,5007.3964028531,5007.3964028531,0,-11.7
1287,5007.3964028531,5007.3964028531,0,-11.71
1288,5007.3964028531,5007.3964028531,0,-11.72
1289,5007.3964028531,5007.3964028531,0,-11.73
1290,5007.3964028531,5007.3964028531,0,-11.74
1291,5007.3964028531,5007.3964028531,0,-11.75
1292,5007.3964028531,5007.3964028531,0,-11.76
1293,5007.3964028531,5007.3964028531,0,-11.77
1294,5007.3964028531,5007.3964028531,0,-11.78
1295,5007.3964028531,5007.3964028531,0,-11.79
1296,5007.3964028531,5007.3964028531,0,-11.8
1297,5007.3964028531,5007.3964028531,0,-11.81
1298,5007.3964028531,5007.3964028531,0,-11.82
1299,5007.3964028531,5007.3964028531,0,-11.83
1300,5007.3964028531,5007.3964028531,0,-11.84
1301,5007.3964028531,5007.3964028531,0,-11.85
1302,5007.3964028531,5007.3964028531,0,-11.86
1303,5007.3964028531,5007.3964028531,0,-11.87
1304,5007.3964028531,5007.3964028531,0,-11.88
1305,5007.3964028531,5007.3964028531,0,-11.89
1306,5007.3964028531,5007.3964028531,0,-11.9
1307,5007.3964028531,5007.3964028531,0,-11.91
1308,5007.3964028531,5007.3964028531,0,-11.92
1309,5007.3964028531,5007.3964028531,0,-11.93
1310,5007.3964028531,5007.3964028531,0,-11.94
1311,5007.3964028531,5007.3964028531,0,-11.95
1312,5007.3964028531,5007.3964028531,0,-11.96
1313,5007.3964028531,5007.3964028531,0,-11.97
1314,5007.3964028531,5007.3964028531,0,-11.98
1315,5007.3964028531,5007.3964028531,0,-11.99
1316,5007.3964028531,5007.3964028531,0,-12.0
1317,5007.3964028531,5007.3964028531,0,-12.01
1318,5007.3964028531,5007.3964028531,0,-12.02
1319,5007.3964028531,5007.3964028531,0,-12.03
1320,5007.3964028531,5007.3964028531,0,-12.04
1321,5007.3964028531,5007.3964028531,0,-12.05
1322,5007.3964028531,5007.3964028531,0,-12.06
1323,5007.3964028531,5007.3964028531,0,-12.07
1324,5007.3964028531,5007.3964028531,0,-12.08
1325,5007.3964028531,5007.3964028531,0,-12.09
1326,5007.3964028531,5007.3964028531,0,-12.1
1327,5007.3964028531,5007.3964028531,0,-12.11
